x,y,DEM
44645.20153730316,1791812.7705312967,296.393
49645.20153730316,1791812.7705312967,319.48
54645.20153730316,1791812.7705312967,319.48
59645.20153730316,1791812.7705312967,328.689
64645.20153730316,1791812.7705312967,328.689
69645.20153730316,1791812.7705312967,300.627
74645.20153730316,1791812.7705312967,300.627
79645.20153730316,1791812.7705312967,283.305
84645.20153730316,1791812.7705312967,283.305
89645.20153730316,1791812.7705312967,285.543
94645.20153730316,1791812.7705312967,285.543
99645.20153730316,1791812.7705312967,263.913
104645.20153730316,1791812.7705312967,263.913
109645.20153730316,1791812.7705312967,246.673
114645.20153730316,1791812.7705312967,246.673
-1125354.7984626968,1786812.7705312967,2099.9
-1120354.7984626968,1786812.7705312967,1829.75
-1115354.7984626968,1786812.7705312967,1829.75
-1110354.7984626968,1786812.7705312967,1724.93
-1105354.7984626968,1786812.7705312967,1724.93
-1100354.7984626968,1786812.7705312967,1847.77
-1095354.7984626968,1786812.7705312967,1847.77
-1090354.7984626968,1786812.7705312967,2287.27
-1085354.7984626968,1786812.7705312967,2287.27
-1080354.7984626968,1786812.7705312967,2517.71
-1075354.7984626968,1786812.7705312967,2517.71
-1070354.7984626968,1786812.7705312967,2581.48
-1065354.7984626968,1786812.7705312967,2581.48
-1060354.7984626968,1786812.7705312967,2353.72
-1055354.7984626968,1786812.7705312967,2353.72
-1050354.7984626968,1786812.7705312967,2121.48
-1045354.7984626968,1786812.7705312967,2121.48
-1040354.7984626968,1786812.7705312967,1870.04
-1035354.7984626968,1786812.7705312967,1870.04
-1030354.7984626968,1786812.7705312967,1782.75
-1025354.7984626968,1786812.7705312967,1782.75
-1020354.7984626968,1786812.7705312967,2036.22
-1015354.7984626968,1786812.7705312967,2036.22
-1010354.7984626968,1786812.7705312967,2416.34
-1005354.7984626968,1786812.7705312967,2416.34
-1000354.7984626968,1786812.7705312967,2553.31
-995354.7984626968,1786812.7705312967,2553.31
-990354.7984626968,1786812.7705312967,2865.29
-985354.7984626968,1786812.7705312967,2865.29
-980354.7984626968,1786812.7705312967,2745.95
-975354.7984626968,1786812.7705312967,2745.95
-970354.7984626968,1786812.7705312967,2904.94
-965354.7984626968,1786812.7705312967,2904.94
-960354.7984626968,1786812.7705312967,2854.98
-955354.7984626968,1786812.7705312967,2854.98
-950354.7984626968,1786812.7705312967,2543.73
-945354.7984626968,1786812.7705312967,2543.73
-940354.7984626968,1786812.7705312967,2568.38
-935354.7984626968,1786812.7705312967,2568.38
-930354.7984626968,1786812.7705312967,2869.56
-925354.7984626968,1786812.7705312967,2869.56
-920354.7984626968,1786812.7705312967,3171.22
-915354.7984626968,1786812.7705312967,3171.22
-910354.7984626968,1786812.7705312967,3254.3
-905354.7984626968,1786812.7705312967,3254.3
-900354.7984626968,1786812.7705312967,3542.98
-895354.7984626968,1786812.7705312967,3542.98
-890354.7984626968,1786812.7705312967,3570.97
-885354.7984626968,1786812.7705312967,3570.97
-880354.7984626968,1786812.7705312967,2863.04
-875354.7984626968,1786812.7705312967,2863.04
-870354.7984626968,1786812.7705312967,2485.65
-865354.7984626968,1786812.7705312967,2485.65
-860354.7984626968,1786812.7705312967,2893.42
-855354.7984626968,1786812.7705312967,2893.42
-850354.7984626968,1786812.7705312967,2851.62
-845354.7984626968,1786812.7705312967,2851.62
-840354.7984626968,1786812.7705312967,2969.51
-835354.7984626968,1786812.7705312967,2969.51
-830354.7984626968,1786812.7705312967,2793.78
-825354.7984626968,1786812.7705312967,2793.78
-820354.7984626968,1786812.7705312967,2693.9
-815354.7984626968,1786812.7705312967,2693.9
-810354.7984626968,1786812.7705312967,2559.21
-805354.7984626968,1786812.7705312967,2559.21
-800354.7984626968,1786812.7705312967,2550.28
-795354.7984626968,1786812.7705312967,2550.28
-790354.7984626968,1786812.7705312967,2994.42
-785354.7984626968,1786812.7705312967,2994.42
-780354.7984626968,1786812.7705312967,3151.92
-775354.7984626968,1786812.7705312967,3151.92
-770354.7984626968,1786812.7705312967,2479.81
-765354.7984626968,1786812.7705312967,2479.81
-760354.7984626968,1786812.7705312967,1872.54
-755354.7984626968,1786812.7705312967,1872.54
-750354.7984626968,1786812.7705312967,1817.55
-745354.7984626968,1786812.7705312967,1817.55
-740354.7984626968,1786812.7705312967,1866.34
-735354.7984626968,1786812.7705312967,1866.34
-730354.7984626968,1786812.7705312967,1823.64
-725354.7984626968,1786812.7705312967,1823.64
-720354.7984626968,1786812.7705312967,1842.24
-715354.7984626968,1786812.7705312967,1842.24
-710354.7984626968,1786812.7705312967,1868.79
-705354.7984626968,1786812.7705312967,1868.79
-700354.7984626968,1786812.7705312967,1812.61
-695354.7984626968,1786812.7705312967,1812.61
-690354.7984626968,1786812.7705312967,1733.15
-685354.7984626968,1786812.7705312967,1733.15
-680354.7984626968,1786812.7705312967,1674.62
-675354.7984626968,1786812.7705312967,1674.62
-670354.7984626968,1786812.7705312967,1623.79
-665354.7984626968,1786812.7705312967,1623.79
-660354.7984626968,1786812.7705312967,1593.17
-655354.7984626968,1786812.7705312967,1593.17
-650354.7984626968,1786812.7705312967,1528.89
-645354.7984626968,1786812.7705312967,1528.89
-640354.7984626968,1786812.7705312967,1479.69
-635354.7984626968,1786812.7705312967,1479.69
-630354.7984626968,1786812.7705312967,1456.93
-625354.7984626968,1786812.7705312967,1456.93
-620354.7984626968,1786812.7705312967,1432.48
-615354.7984626968,1786812.7705312967,1432.48
-610354.7984626968,1786812.7705312967,1414.15
-605354.7984626968,1786812.7705312967,1414.15
-600354.7984626968,1786812.7705312967,1385.64
-595354.7984626968,1786812.7705312967,1385.64
-590354.7984626968,1786812.7705312967,1357.79
-585354.7984626968,1786812.7705312967,1357.79
-580354.7984626968,1786812.7705312967,1342.07
-575354.7984626968,1786812.7705312967,1342.07
-570354.7984626968,1786812.7705312967,1364.55
-565354.7984626968,1786812.7705312967,1364.55
-560354.7984626968,1786812.7705312967,1350.91
-555354.7984626968,1786812.7705312967,1350.91
-550354.7984626968,1786812.7705312967,1308.9
-545354.7984626968,1786812.7705312967,1308.9
-540354.7984626968,1786812.7705312967,1259.08
-535354.7984626968,1786812.7705312967,1259.08
-530354.7984626968,1786812.7705312967,1215.99
-525354.7984626968,1786812.7705312967,1215.99
-520354.79846269684,1786812.7705312967,1179.98
-515354.79846269684,1786812.7705312967,1179.98
-510354.79846269684,1786812.7705312967,1126.75
-505354.79846269684,1786812.7705312967,1126.75
-500354.79846269684,1786812.7705312967,1080.76
-495354.79846269684,1786812.7705312967,1080.76
-490354.79846269684,1786812.7705312967,1048.14
-485354.79846269684,1786812.7705312967,1048.14
-480354.79846269684,1786812.7705312967,1006.55
-475354.79846269684,1786812.7705312967,1006.55
-470354.79846269684,1786812.7705312967,971.784
-465354.79846269684,1786812.7705312967,971.784
-460354.79846269684,1786812.7705312967,953.56
-455354.79846269684,1786812.7705312967,953.56
-450354.79846269684,1786812.7705312967,949.34
-445354.79846269684,1786812.7705312967,949.34
-440354.79846269684,1786812.7705312967,939.644
-435354.79846269684,1786812.7705312967,939.644
-430354.79846269684,1786812.7705312967,933.193
-425354.79846269684,1786812.7705312967,933.193
-420354.79846269684,1786812.7705312967,912.517
-415354.79846269684,1786812.7705312967,912.517
-410354.79846269684,1786812.7705312967,888.318
-405354.79846269684,1786812.7705312967,888.318
-400354.79846269684,1786812.7705312967,861.068
-395354.79846269684,1786812.7705312967,861.068
-390354.79846269684,1786812.7705312967,838.741
-385354.79846269684,1786812.7705312967,838.741
-380354.79846269684,1786812.7705312967,816.055
-375354.79846269684,1786812.7705312967,816.055
-370354.79846269684,1786812.7705312967,804.198
-365354.79846269684,1786812.7705312967,804.198
-360354.79846269684,1786812.7705312967,782.887
-355354.79846269684,1786812.7705312967,782.887
-350354.79846269684,1786812.7705312967,763.965
-345354.79846269684,1786812.7705312967,763.965
-340354.79846269684,1786812.7705312967,739.071
-335354.79846269684,1786812.7705312967,739.071
-330354.79846269684,1786812.7705312967,719.152
-325354.79846269684,1786812.7705312967,719.152
-320354.79846269684,1786812.7705312967,699.077
-315354.79846269684,1786812.7705312967,699.077
-310354.79846269684,1786812.7705312967,671.877
-305354.79846269684,1786812.7705312967,671.877
-300354.79846269684,1786812.7705312967,652.487
-295354.79846269684,1786812.7705312967,652.487
-290354.79846269684,1786812.7705312967,639.127
-285354.79846269684,1786812.7705312967,639.127
-280354.79846269684,1786812.7705312967,621.257
-275354.79846269684,1786812.7705312967,621.257
-270354.79846269684,1786812.7705312967,582.76
-265354.79846269684,1786812.7705312967,582.76
-260354.79846269684,1786812.7705312967,554.609
-255354.79846269684,1786812.7705312967,554.609
-250354.79846269684,1786812.7705312967,527.663
-245354.79846269684,1786812.7705312967,527.663
-240354.79846269684,1786812.7705312967,515.84
-235354.79846269684,1786812.7705312967,515.84
-230354.79846269684,1786812.7705312967,506.652
-225354.79846269684,1786812.7705312967,506.652
-220354.79846269684,1786812.7705312967,484.199
-215354.79846269684,1786812.7705312967,484.199
-210354.79846269684,1786812.7705312967,468.411
-205354.79846269684,1786812.7705312967,468.411
-200354.79846269684,1786812.7705312967,454.591
-195354.79846269684,1786812.7705312967,454.591
-190354.79846269684,1786812.7705312967,447.987
-185354.79846269684,1786812.7705312967,447.987
-180354.79846269684,1786812.7705312967,441.861
-175354.79846269684,1786812.7705312967,441.861
-170354.79846269684,1786812.7705312967,418.362
-165354.79846269684,1786812.7705312967,418.362
-160354.79846269684,1786812.7705312967,408.125
-155354.79846269684,1786812.7705312967,408.125
-150354.79846269684,1786812.7705312967,393.981
-145354.79846269684,1786812.7705312967,393.981
-140354.79846269684,1786812.7705312967,396.029
-135354.79846269684,1786812.7705312967,396.029
-130354.79846269684,1786812.7705312967,400.971
-125354.79846269684,1786812.7705312967,400.971
-120354.79846269684,1786812.7705312967,406.889
-115354.79846269684,1786812.7705312967,406.889
-110354.79846269684,1786812.7705312967,390.864
-105354.79846269684,1786812.7705312967,390.864
-100354.79846269684,1786812.7705312967,375.747
-95354.79846269684,1786812.7705312967,375.747
-90354.79846269684,1786812.7705312967,370.731
-85354.79846269684,1786812.7705312967,370.731
-80354.79846269684,1786812.7705312967,363.781
-75354.79846269684,1786812.7705312967,363.781
-70354.79846269684,1786812.7705312967,361.952
-65354.79846269684,1786812.7705312967,361.952
-60354.79846269684,1786812.7705312967,366.011
-55354.79846269684,1786812.7705312967,366.011
-50354.79846269684,1786812.7705312967,390.637
-45354.79846269684,1786812.7705312967,390.637
-40354.79846269684,1786812.7705312967,384.51
-35354.79846269684,1786812.7705312967,384.51
-30354.79846269684,1786812.7705312967,357.166
-25354.79846269684,1786812.7705312967,357.166
-20354.79846269684,1786812.7705312967,337.673
-15354.79846269684,1786812.7705312967,337.673
-10354.79846269684,1786812.7705312967,320.085
-5354.798462696839,1786812.7705312967,320.085
-354.7984626968391,1786812.7705312967,307.743
4645.201537303161,1786812.7705312967,307.743
9645.20153730316,1786812.7705312967,300.39
14645.20153730316,1786812.7705312967,300.39
19645.20153730316,1786812.7705312967,292.582
24645.20153730316,1786812.7705312967,292.582
29645.20153730316,1786812.7705312967,292.847
34645.20153730316,1786812.7705312967,292.847
39645.20153730316,1786812.7705312967,295.892
44645.20153730316,1786812.7705312967,295.892
49645.20153730316,1786812.7705312967,296.585
54645.20153730316,1786812.7705312967,296.585
59645.20153730316,1786812.7705312967,296.797
64645.20153730316,1786812.7705312967,296.797
69645.20153730316,1786812.7705312967,287.187
74645.20153730316,1786812.7705312967,287.187
79645.20153730316,1786812.7705312967,273.659
84645.20153730316,1786812.7705312967,273.659
89645.20153730316,1786812.7705312967,280.688
94645.20153730316,1786812.7705312967,280.688
99645.20153730316,1786812.7705312967,280.822
104645.20153730316,1786812.7705312967,280.822
109645.20153730316,1786812.7705312967,279.438
114645.20153730316,1786812.7705312967,279.438
-1125354.7984626968,1781812.7705312967,2099.9
-1120354.7984626968,1781812.7705312967,1829.75
-1115354.7984626968,1781812.7705312967,1829.75
-1110354.7984626968,1781812.7705312967,1724.93
-1105354.7984626968,1781812.7705312967,1724.93
-1100354.7984626968,1781812.7705312967,1847.77
-1095354.7984626968,1781812.7705312967,1847.77
-1090354.7984626968,1781812.7705312967,2287.27
-1085354.7984626968,1781812.7705312967,2287.27
-1080354.7984626968,1781812.7705312967,2517.71
-1075354.7984626968,1781812.7705312967,2517.71
-1070354.7984626968,1781812.7705312967,2581.48
-1065354.7984626968,1781812.7705312967,2581.48
-1060354.7984626968,1781812.7705312967,2353.72
-1055354.7984626968,1781812.7705312967,2353.72
-1050354.7984626968,1781812.7705312967,2121.48
-1045354.7984626968,1781812.7705312967,2121.48
-1040354.7984626968,1781812.7705312967,1870.04
-1035354.7984626968,1781812.7705312967,1870.04
-1030354.7984626968,1781812.7705312967,1782.75
-1025354.7984626968,1781812.7705312967,1782.75
-1020354.7984626968,1781812.7705312967,2036.22
-1015354.7984626968,1781812.7705312967,2036.22
-1010354.7984626968,1781812.7705312967,2416.34
-1005354.7984626968,1781812.7705312967,2416.34
-1000354.7984626968,1781812.7705312967,2553.31
-995354.7984626968,1781812.7705312967,2553.31
-990354.7984626968,1781812.7705312967,2865.29
-985354.7984626968,1781812.7705312967,2865.29
-980354.7984626968,1781812.7705312967,2745.95
-975354.7984626968,1781812.7705312967,2745.95
-970354.7984626968,1781812.7705312967,2904.94
-965354.7984626968,1781812.7705312967,2904.94
-960354.7984626968,1781812.7705312967,2854.98
-955354.7984626968,1781812.7705312967,2854.98
-950354.7984626968,1781812.7705312967,2543.73
-945354.7984626968,1781812.7705312967,2543.73
-940354.7984626968,1781812.7705312967,2568.38
-935354.7984626968,1781812.7705312967,2568.38
-930354.7984626968,1781812.7705312967,2869.56
-925354.7984626968,1781812.7705312967,2869.56
-920354.7984626968,1781812.7705312967,3171.22
-915354.7984626968,1781812.7705312967,3171.22
-910354.7984626968,1781812.7705312967,3254.3
-905354.7984626968,1781812.7705312967,3254.3
-900354.7984626968,1781812.7705312967,3542.98
-895354.7984626968,1781812.7705312967,3542.98
-890354.7984626968,1781812.7705312967,3570.97
-885354.7984626968,1781812.7705312967,3570.97
-880354.7984626968,1781812.7705312967,2863.04
-875354.7984626968,1781812.7705312967,2863.04
-870354.7984626968,1781812.7705312967,2485.65
-865354.7984626968,1781812.7705312967,2485.65
-860354.7984626968,1781812.7705312967,2893.42
-855354.7984626968,1781812.7705312967,2893.42
-850354.7984626968,1781812.7705312967,2851.62
-845354.7984626968,1781812.7705312967,2851.62
-840354.7984626968,1781812.7705312967,2969.51
-835354.7984626968,1781812.7705312967,2969.51
-830354.7984626968,1781812.7705312967,2793.78
-825354.7984626968,1781812.7705312967,2793.78
-820354.7984626968,1781812.7705312967,2693.9
-815354.7984626968,1781812.7705312967,2693.9
-810354.7984626968,1781812.7705312967,2559.21
-805354.7984626968,1781812.7705312967,2559.21
-800354.7984626968,1781812.7705312967,2550.28
-795354.7984626968,1781812.7705312967,2550.28
-790354.7984626968,1781812.7705312967,2994.42
-785354.7984626968,1781812.7705312967,2994.42
-780354.7984626968,1781812.7705312967,3151.92
-775354.7984626968,1781812.7705312967,3151.92
-770354.7984626968,1781812.7705312967,2479.81
-765354.7984626968,1781812.7705312967,2479.81
-760354.7984626968,1781812.7705312967,1872.54
-755354.7984626968,1781812.7705312967,1872.54
-750354.7984626968,1781812.7705312967,1817.55
-745354.7984626968,1781812.7705312967,1817.55
-740354.7984626968,1781812.7705312967,1866.34
-735354.7984626968,1781812.7705312967,1866.34
-730354.7984626968,1781812.7705312967,1823.64
-725354.7984626968,1781812.7705312967,1823.64
-720354.7984626968,1781812.7705312967,1842.24
-715354.7984626968,1781812.7705312967,1842.24
-710354.7984626968,1781812.7705312967,1868.79
-705354.7984626968,1781812.7705312967,1868.79
-700354.7984626968,1781812.7705312967,1812.61
-695354.7984626968,1781812.7705312967,1812.61
-690354.7984626968,1781812.7705312967,1733.15
-685354.7984626968,1781812.7705312967,1733.15
-680354.7984626968,1781812.7705312967,1674.62
-675354.7984626968,1781812.7705312967,1674.62
-670354.7984626968,1781812.7705312967,1623.79
-665354.7984626968,1781812.7705312967,1623.79
-660354.7984626968,1781812.7705312967,1593.17
-655354.7984626968,1781812.7705312967,1593.17
-650354.7984626968,1781812.7705312967,1528.89
-645354.7984626968,1781812.7705312967,1528.89
-640354.7984626968,1781812.7705312967,1479.69
-635354.7984626968,1781812.7705312967,1479.69
-630354.7984626968,1781812.7705312967,1456.93
-625354.7984626968,1781812.7705312967,1456.93
-620354.7984626968,1781812.7705312967,1432.48
-615354.7984626968,1781812.7705312967,1432.48
-610354.7984626968,1781812.7705312967,1414.15
-605354.7984626968,1781812.7705312967,1414.15
-600354.7984626968,1781812.7705312967,1385.64
-595354.7984626968,1781812.7705312967,1385.64
-590354.7984626968,1781812.7705312967,1357.79
-585354.7984626968,1781812.7705312967,1357.79
-580354.7984626968,1781812.7705312967,1342.07
-575354.7984626968,1781812.7705312967,1342.07
-570354.7984626968,1781812.7705312967,1364.55
-565354.7984626968,1781812.7705312967,1364.55
-560354.7984626968,1781812.7705312967,1350.91
-555354.7984626968,1781812.7705312967,1350.91
-550354.7984626968,1781812.7705312967,1308.9
-545354.7984626968,1781812.7705312967,1308.9
-540354.7984626968,1781812.7705312967,1259.08
-535354.7984626968,1781812.7705312967,1259.08
-530354.7984626968,1781812.7705312967,1215.99
-525354.7984626968,1781812.7705312967,1215.99
-520354.79846269684,1781812.7705312967,1179.98
-515354.79846269684,1781812.7705312967,1179.98
-510354.79846269684,1781812.7705312967,1126.75
-505354.79846269684,1781812.7705312967,1126.75
-500354.79846269684,1781812.7705312967,1080.76
-495354.79846269684,1781812.7705312967,1080.76
-490354.79846269684,1781812.7705312967,1048.14
-485354.79846269684,1781812.7705312967,1048.14
-480354.79846269684,1781812.7705312967,1006.55
-475354.79846269684,1781812.7705312967,1006.55
-470354.79846269684,1781812.7705312967,971.784
-465354.79846269684,1781812.7705312967,971.784
-460354.79846269684,1781812.7705312967,953.56
-455354.79846269684,1781812.7705312967,953.56
-450354.79846269684,1781812.7705312967,949.34
-445354.79846269684,1781812.7705312967,949.34
-440354.79846269684,1781812.7705312967,939.644
-435354.79846269684,1781812.7705312967,939.644
-430354.79846269684,1781812.7705312967,933.193
-425354.79846269684,1781812.7705312967,933.193
-420354.79846269684,1781812.7705312967,912.517
-415354.79846269684,1781812.7705312967,912.517
-410354.79846269684,1781812.7705312967,888.318
-405354.79846269684,1781812.7705312967,888.318
-400354.79846269684,1781812.7705312967,861.068
-395354.79846269684,1781812.7705312967,861.068
-390354.79846269684,1781812.7705312967,838.741
-385354.79846269684,1781812.7705312967,838.741
-380354.79846269684,1781812.7705312967,816.055
-375354.79846269684,1781812.7705312967,816.055
-370354.79846269684,1781812.7705312967,804.198
-365354.79846269684,1781812.7705312967,804.198
-360354.79846269684,1781812.7705312967,782.887
-355354.79846269684,1781812.7705312967,782.887
-350354.79846269684,1781812.7705312967,763.965
-345354.79846269684,1781812.7705312967,763.965
-340354.79846269684,1781812.7705312967,739.071
-335354.79846269684,1781812.7705312967,739.071
-330354.79846269684,1781812.7705312967,719.152
-325354.79846269684,1781812.7705312967,719.152
-320354.79846269684,1781812.7705312967,699.077
-315354.79846269684,1781812.7705312967,699.077
-310354.79846269684,1781812.7705312967,671.877
-305354.79846269684,1781812.7705312967,671.877
-300354.79846269684,1781812.7705312967,652.487
-295354.79846269684,1781812.7705312967,652.487
-290354.79846269684,1781812.7705312967,639.127
-285354.79846269684,1781812.7705312967,639.127
-280354.79846269684,1781812.7705312967,621.257
-275354.79846269684,1781812.7705312967,621.257
-270354.79846269684,1781812.7705312967,582.76
-265354.79846269684,1781812.7705312967,582.76
-260354.79846269684,1781812.7705312967,554.609
-255354.79846269684,1781812.7705312967,554.609
-250354.79846269684,1781812.7705312967,527.663
-245354.79846269684,1781812.7705312967,527.663
-240354.79846269684,1781812.7705312967,515.84
-235354.79846269684,1781812.7705312967,515.84
-230354.79846269684,1781812.7705312967,506.652
-225354.79846269684,1781812.7705312967,506.652
-220354.79846269684,1781812.7705312967,484.199
-215354.79846269684,1781812.7705312967,484.199
-210354.79846269684,1781812.7705312967,468.411
-205354.79846269684,1781812.7705312967,468.411
-200354.79846269684,1781812.7705312967,454.591
-195354.79846269684,1781812.7705312967,454.591
-190354.79846269684,1781812.7705312967,447.987
-185354.79846269684,1781812.7705312967,447.987
-180354.79846269684,1781812.7705312967,441.861
-175354.79846269684,1781812.7705312967,441.861
-170354.79846269684,1781812.7705312967,418.362
-165354.79846269684,1781812.7705312967,418.362
-160354.79846269684,1781812.7705312967,408.125
-155354.79846269684,1781812.7705312967,408.125
-150354.79846269684,1781812.7705312967,393.981
-145354.79846269684,1781812.7705312967,393.981
-140354.79846269684,1781812.7705312967,396.029
-135354.79846269684,1781812.7705312967,396.029
-130354.79846269684,1781812.7705312967,400.971
-125354.79846269684,1781812.7705312967,400.971
-120354.79846269684,1781812.7705312967,406.889
-115354.79846269684,1781812.7705312967,406.889
-110354.79846269684,1781812.7705312967,390.864
-105354.79846269684,1781812.7705312967,390.864
-100354.79846269684,1781812.7705312967,375.747
-95354.79846269684,1781812.7705312967,375.747
-90354.79846269684,1781812.7705312967,370.731
-85354.79846269684,1781812.7705312967,370.731
-80354.79846269684,1781812.7705312967,363.781
-75354.79846269684,1781812.7705312967,363.781
-70354.79846269684,1781812.7705312967,361.952
-65354.79846269684,1781812.7705312967,361.952
-60354.79846269684,1781812.7705312967,366.011
-55354.79846269684,1781812.7705312967,366.011
-50354.79846269684,1781812.7705312967,390.637
-45354.79846269684,1781812.7705312967,390.637
-40354.79846269684,1781812.7705312967,384.51
-35354.79846269684,1781812.7705312967,384.51
-30354.79846269684,1781812.7705312967,357.166
-25354.79846269684,1781812.7705312967,357.166
-20354.79846269684,1781812.7705312967,337.673
-15354.79846269684,1781812.7705312967,337.673
-10354.79846269684,1781812.7705312967,320.085
-5354.798462696839,1781812.7705312967,320.085
-354.7984626968391,1781812.7705312967,307.743
4645.201537303161,1781812.7705312967,307.743
9645.20153730316,1781812.7705312967,300.39
14645.20153730316,1781812.7705312967,300.39
19645.20153730316,1781812.7705312967,292.582
24645.20153730316,1781812.7705312967,292.582
29645.20153730316,1781812.7705312967,292.847
34645.20153730316,1781812.7705312967,292.847
39645.20153730316,1781812.7705312967,295.892
44645.20153730316,1781812.7705312967,295.892
49645.20153730316,1781812.7705312967,296.585
54645.20153730316,1781812.7705312967,296.585
59645.20153730316,1781812.7705312967,296.797
64645.20153730316,1781812.7705312967,296.797
69645.20153730316,1781812.7705312967,287.187
74645.20153730316,1781812.7705312967,287.187
79645.20153730316,1781812.7705312967,273.659
84645.20153730316,1781812.7705312967,273.659
89645.20153730316,1781812.7705312967,280.688
94645.20153730316,1781812.7705312967,280.688
99645.20153730316,1781812.7705312967,280.822
104645.20153730316,1781812.7705312967,280.822
109645.20153730316,1781812.7705312967,279.438
114645.20153730316,1781812.7705312967,279.438
-1125354.7984626968,1776812.7705312967,1978.36
-1120354.7984626968,1776812.7705312967,1770.88
-1115354.7984626968,1776812.7705312967,1770.88
-1110354.7984626968,1776812.7705312967,1767.96
-1105354.7984626968,1776812.7705312967,1767.96
-1100354.7984626968,1776812.7705312967,1763.84
-1095354.7984626968,1776812.7705312967,1763.84
-1090354.7984626968,1776812.7705312967,1939.96
-1085354.7984626968,1776812.7705312967,1939.96
-1080354.7984626968,1776812.7705312967,2269.95
-1075354.7984626968,1776812.7705312967,2269.95
-1070354.7984626968,1776812.7705312967,2571.93
-1065354.7984626968,1776812.7705312967,2571.93
-1060354.7984626968,1776812.7705312967,2687.07
-1055354.7984626968,1776812.7705312967,2687.07
-1050354.7984626968,1776812.7705312967,2446.74
-1045354.7984626968,1776812.7705312967,2446.74
-1040354.7984626968,1776812.7705312967,2120.65
-1035354.7984626968,1776812.7705312967,2120.65
-1030354.7984626968,1776812.7705312967,1908.79
-1025354.7984626968,1776812.7705312967,1908.79
-1020354.7984626968,1776812.7705312967,2054.55
-1015354.7984626968,1776812.7705312967,2054.55
-1010354.7984626968,1776812.7705312967,2477.54
-1005354.7984626968,1776812.7705312967,2477.54
-1000354.7984626968,1776812.7705312967,2504.92
-995354.7984626968,1776812.7705312967,2504.92
-990354.7984626968,1776812.7705312967,2709.31
-985354.7984626968,1776812.7705312967,2709.31
-980354.7984626968,1776812.7705312967,2560.07
-975354.7984626968,1776812.7705312967,2560.07
-970354.7984626968,1776812.7705312967,2568.42
-965354.7984626968,1776812.7705312967,2568.42
-960354.7984626968,1776812.7705312967,2553.94
-955354.7984626968,1776812.7705312967,2553.94
-950354.7984626968,1776812.7705312967,2485.86
-945354.7984626968,1776812.7705312967,2485.86
-940354.7984626968,1776812.7705312967,2550.06
-935354.7984626968,1776812.7705312967,2550.06
-930354.7984626968,1776812.7705312967,2637.93
-925354.7984626968,1776812.7705312967,2637.93
-920354.7984626968,1776812.7705312967,2770.39
-915354.7984626968,1776812.7705312967,2770.39
-910354.7984626968,1776812.7705312967,2993.58
-905354.7984626968,1776812.7705312967,2993.58
-900354.7984626968,1776812.7705312967,3324.69
-895354.7984626968,1776812.7705312967,3324.69
-890354.7984626968,1776812.7705312967,3355.5
-885354.7984626968,1776812.7705312967,3355.5
-880354.7984626968,1776812.7705312967,2722.63
-875354.7984626968,1776812.7705312967,2722.63
-870354.7984626968,1776812.7705312967,2360.2
-865354.7984626968,1776812.7705312967,2360.2
-860354.7984626968,1776812.7705312967,2760.16
-855354.7984626968,1776812.7705312967,2760.16
-850354.7984626968,1776812.7705312967,2823.72
-845354.7984626968,1776812.7705312967,2823.72
-840354.7984626968,1776812.7705312967,2947.02
-835354.7984626968,1776812.7705312967,2947.02
-830354.7984626968,1776812.7705312967,2743.94
-825354.7984626968,1776812.7705312967,2743.94
-820354.7984626968,1776812.7705312967,2492.66
-815354.7984626968,1776812.7705312967,2492.66
-810354.7984626968,1776812.7705312967,2438.38
-805354.7984626968,1776812.7705312967,2438.38
-800354.7984626968,1776812.7705312967,2303.27
-795354.7984626968,1776812.7705312967,2303.27
-790354.7984626968,1776812.7705312967,2729.58
-785354.7984626968,1776812.7705312967,2729.58
-780354.7984626968,1776812.7705312967,2703.17
-775354.7984626968,1776812.7705312967,2703.17
-770354.7984626968,1776812.7705312967,2283.99
-765354.7984626968,1776812.7705312967,2283.99
-760354.7984626968,1776812.7705312967,1810.28
-755354.7984626968,1776812.7705312967,1810.28
-750354.7984626968,1776812.7705312967,1721.65
-745354.7984626968,1776812.7705312967,1721.65
-740354.7984626968,1776812.7705312967,1757.35
-735354.7984626968,1776812.7705312967,1757.35
-730354.7984626968,1776812.7705312967,1730.66
-725354.7984626968,1776812.7705312967,1730.66
-720354.7984626968,1776812.7705312967,1775.24
-715354.7984626968,1776812.7705312967,1775.24
-710354.7984626968,1776812.7705312967,1803.72
-705354.7984626968,1776812.7705312967,1803.72
-700354.7984626968,1776812.7705312967,1749.7
-695354.7984626968,1776812.7705312967,1749.7
-690354.7984626968,1776812.7705312967,1681.45
-685354.7984626968,1776812.7705312967,1681.45
-680354.7984626968,1776812.7705312967,1619.94
-675354.7984626968,1776812.7705312967,1619.94
-670354.7984626968,1776812.7705312967,1571.47
-665354.7984626968,1776812.7705312967,1571.47
-660354.7984626968,1776812.7705312967,1586.46
-655354.7984626968,1776812.7705312967,1586.46
-650354.7984626968,1776812.7705312967,1525.35
-645354.7984626968,1776812.7705312967,1525.35
-640354.7984626968,1776812.7705312967,1471.45
-635354.7984626968,1776812.7705312967,1471.45
-630354.7984626968,1776812.7705312967,1438.34
-625354.7984626968,1776812.7705312967,1438.34
-620354.7984626968,1776812.7705312967,1419.35
-615354.7984626968,1776812.7705312967,1419.35
-610354.7984626968,1776812.7705312967,1383.88
-605354.7984626968,1776812.7705312967,1383.88
